id,image,label,sample,m_majorAxis,Age
6542,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,7897.946289,9653.5
6543,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,137.422379,9653.5
6544,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,964.96936,9653.5
6545,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,74.433487,9653.5
6546,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,146.478119,9653.5
6547,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,175.003006,9653.5
6548,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,187.998108,9653.5
6549,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,64.89344,9653.5
6550,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,177.622849,9653.5
6551,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,276.087616,9653.5
6552,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,260.89035,9653.5
6553,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,12.978097,9653.5
6554,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,66.208183,9653.5
6555,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,113.929878,9653.5
6556,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,109.570175,9653.5
6557,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,319.389191,9653.5
6558,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,257.714081,9653.5
6559,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,371.313538,9653.5
6560,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,55.778275,9653.5
6561,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,83.023796,9653.5
6562,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,941.613159,9653.5
6563,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,23.651443,9653.5
6564,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Psectrocladius spp,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,928.626587,9653.5
6565,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,83.951218,9653.5
6566,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,53.527344,9653.5
6567,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,106.223183,9653.5
6568,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Diatom,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,22.072842,9653.5
6569,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,11.234721,9653.5
6570,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,327.577576,9653.5
6571,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,14.707582,9653.5
6572,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,82.835327,9653.5
6573,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,98.1558,9653.5
6574,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,116.120552,9653.5
6575,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,75.70829,9653.5
6576,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,131.007217,9653.5
6577,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,72.113914,9653.5
6578,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,975.651733,9653.5
6579,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,61.090763,9653.5
6580,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,94.196228,9653.5
6581,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,86.113106,9653.5
6582,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,83.240204,9653.5
6583,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,940.685852,9653.5
6584,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,236.61882,9653.5
6585,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,36.109329,9653.5
6586,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,80.849983,9653.5
6587,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,72.191406,9653.5
6588,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,67.540314,9653.5
6589,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,137.705048,9653.5
6590,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,157.832275,9653.5
6591,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,93.661003,9653.5
6592,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,49.889484,9653.5
6593,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,73.328598,9653.5
6594,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,1064.119751,9653.5
6595,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,69.908722,9653.5
6596,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,85.29171,9653.5
6597,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,39.507702,9653.5
6598,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,135.138123,9653.5
6599,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,540.164856,9653.5
6600,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,145.124023,9653.5
6601,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,350.596893,9653.5
6602,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,61.242279,9653.5
6603,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,49.985638,9653.5
6604,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Multiple,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,1177.373169,9653.5
6605,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,11.617095,9653.5
6606,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,780.675049,9653.5
6607,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,102.968315,9653.5
6608,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,38.759937,9653.5
6609,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,201.164246,9653.5
6610,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,224.964615,9653.5
6611,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,57.115822,9653.5
6612,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,182.967667,9653.5
6613,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,125.567352,9653.5
6614,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,294.93454,9653.5
6615,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,unsure,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,603.850586,9653.5
6616,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,102.242523,9653.5
6617,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,512.387939,9653.5
6618,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Blurry specimens,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,67.402046,9653.5
6619,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,50.104794,9653.5
6620,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,117.429169,9653.5
6621,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,221.649994,9653.5
6622,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,162.169281,9653.5
6623,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,334.176666,9653.5
6624,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,58.418613,9653.5
6625,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,215.524475,9653.5
6626,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Psectrocladius spp,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,916.400879,9653.5
6627,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,56.394787,9653.5
6628,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [2297,125.924423,9653.5
6629,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,49.514351,9653.5
6630,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,114.724342,9653.5
6631,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,67.165344,9653.5
6632,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,678.297791,9653.5
6633,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Corynoneura spp,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,417.319946,9653.5
6634,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,65.15802,9653.5
6635,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,98.530914,9653.5
6636,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,87.801849,9653.5
6637,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,564.647705,9653.5
6638,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,254.504868,9653.5
6639,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,132.98941,9653.5
6640,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,932.379028,9653.5
6641,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,56.668137,9653.5
6642,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,596.462158,9653.5
6643,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,83.144234,9653.5
6644,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,84.225433,9653.5
6645,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,832.858826,9653.5
6646,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,58.930683,9653.5
6647,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,112.238235,9653.5
6648,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,1237.283203,9653.5
6649,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,762.005737,9653.5
6650,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,158.141998,9653.5
6651,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,843.534912,9653.5
6652,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,131.177109,9653.5
6653,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,109.514763,9653.5
6654,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,110.90937,9653.5
6655,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,857.140137,9653.5
6656,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,23.682232,9653.5
6657,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,216.503296,9653.5
6658,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,379.013489,9653.5
6659,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,447.434448,9653.5
6660,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,156.473236,9653.5
6661,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [32898,24.530962,9653.5
