id,image,label,Lake,sample,m_majorAxis,id1
4643,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [3509,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3509,212.47919330000002,8
4697,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [38574,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38574,323.75187405,8
321,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [38673,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38673,685.3424990500001,8
3708,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [38673,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38673,44.3872308,8
3709,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [38673,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38673,55.43300235000001,8
956,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mandible\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [39201,Mandible,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [39201,177.32133925000002,8
5596,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [39201,Tanytarsus lugens,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [39201,481.58696905000005,8
2504,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [40028,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [40028,306.33046290000004,8
4698,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [40692,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [40692,238.83780195,8
3710,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [41063,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [41063,33.9399852,8
3711,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [41063,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [41063,41.72721355,8
2505,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [41063,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [41063,527.2388154,8
4644,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [42188,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [42188,339.5602111,8
4645,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [42188,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [42188,402.6562287,8
2706,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [42457,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [42457,280.4797578,8
2506,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [43154,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [43154,200.9196761,8
4699,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [43723,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [43723,213.94845560000002,8
2115,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-8_B_Malizabie Javovove pliso.scn  2 [45121,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [45121,346.72652575000006,8
4700,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [46122,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [46122,246.04936840000002,8
3712,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [46429,Particles,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [46429,93.90118705,8
3713,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [46429,Particles,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [46429,84.24268490000001,8
2507,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [46429,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [46429,391.35370175,8
2707,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [46547,Corynoneura spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [46547,324.8578828,8
4646,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [47891,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [47891,224.30269950000002,8
5597,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [49107,Tanytarsus lugens,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [49107,426.8573364,8
2708,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [49488,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [49488,366.0846189,8
2709,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [51101,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [51101,496.82090150000005,8
2710,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [51101,Mandible,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [51101,147.99369035,8
4758,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [51227,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [51227,293.42657795,8
2711,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [5870,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [5870,433.6136354,8
976,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Simuliidae-8_B_Malizabie Javovove pliso.scn  2 [6410,Fragmented hc,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [6410,697.4582092500001,8
2712,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [6493,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [6493,303.38267190000005,8
2508,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [70408,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [70408,280.16360185,8
5598,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [72930,Tanytarsus lugens,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [72930,392.45380240000003,8
2713,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [72957,Micropsectra radialis,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [72957,434.19811105,8
932,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mandible\Micropsectra type A-8_B_Malizabie Javovove pliso.scn  2 [74497,Mandible,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [74497,87.97685380000001,8
4590,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-8_B_Malizabie Javovove pliso.scn  2 [74497,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [74497,593.4406676000001,8
2714,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [74648,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [74648,254.68039685000002,8
2715,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [76745,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [76745,351.77679735,8
2509,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [76804,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [76804,349.56733075,8
4647,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [77683,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [77683,227.3804368,8
4648,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [77683,Heterotrissocladius marcidus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [77683,232.42803980000002,8
2716,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [78812,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [78812,419.2715395,8
4591,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-8_B_Malizabie Javovove pliso.scn  2 [79114,Tanytarsus lugens,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [79114,555.57784755,8
3714,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [81342,Particles,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [81342,49.919977800000005,8
2510,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [81342,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [81342,525.5452422000001,8
3188,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [81723,others,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [81723,132.7444921,8
2717,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [82255,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [82255,434.45857565,8
4649,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [83227,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [83227,212.07288685,8
4701,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [83967,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [83967,267.00940695,8
2718,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [85123,Heterotrissocladius marcidus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [85123,220.71156910000002,8
4592,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-8_B_Malizabie Javovove pliso.scn  2 [85572,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [85572,511.826227,8
2719,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [8563,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [8563,260.76047525,8
4702,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [9266,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [9266,148.09480125000002,8
224,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-80_B_MOK-2.scn  2 [15100,Corynoneura spp,Morskie Oko,80_B_MOK,258.43808155000005,80
413,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius full_hc\Heterotrissocladius marcidus-80_B_MOK-2.scn  2 [6709,Multiple,Morskie Oko,80_B_MOK,230.33744195,80
809,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-80_B_MOK-2.scn  2 [10882,Heterotrissocladius marcidus,Morskie Oko,80_B_MOK,430.8020354,80
810,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-80_B_MOK-2.scn  2 [7535,Heterotrissocladius marcidus,Morskie Oko,80_B_MOK,222.92185795000003,80
919,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mandible\Dicrotendipes notatus-80_B_MOK-2.scn  2 [2339,Mandible,Morskie Oko,80_B_MOK,67.6236814,80
3170,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Orthocladius-80_B_MOK-2.scn  2 [8694,Background,Morskie Oko,80_B_MOK,69.08992310000001,80
4371,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanypodinae\Tanypodinae-80_B_MOK-2.scn  2 [22731,Tanypodinae,Morskie Oko,80_B_MOK,244.72598095,80
4599,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Microtendipes pedellus-80_B_MOK-2.scn  2 [2165,Micropsectra radialis,Morskie Oko,80_B_MOK,561.7929410500001,80
4619,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Orthocladius-80_B_MOK-2.scn  2 [8694,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,366.83734450000003,80
2087,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-80_B_MOK-2.scn  2 [11653,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,275.92735280000005,80
2088,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-80_B_MOK-2.scn  2 [14021,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,169.43986345000002,80
2089,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-80_B_MOK-2.scn  2 [20033,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,437.9478730000001,80
2090,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-80_B_MOK-2.scn  2 [2289,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,119.83797210000002,80
2126,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-80_B_MOK-2.scn  2 [15606,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,250.07275370000002,80
2127,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-80_B_MOK-2.scn  2 [17298,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,232.4566574,80
2128,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-80_B_MOK-2.scn  2 [2339,Psectrocladius spp,Morskie Oko,80_B_MOK,139.39488805000002,80
2163,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [10776,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,116.97797375000002,80
2164,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [12209,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,122.09665985000002,80
2165,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [14603,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,217.1815019,80
2166,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [17033,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,179.75632455000002,80
2167,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [18590,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,191.03897835,80
2168,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [22993,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,168.20291730000002,80
2169,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [24914,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,180.2142441,80
2170,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [4667,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,141.6211225,80
2171,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [4995,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,102.17159755,80
2172,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-80_B_MOK-2.scn  2 [9309,Orthocladiinae Diamesinae,Morskie Oko,80_B_MOK,121.41979300000001,80
40,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Ablabesmyia-81_B_SME-2_SmrS.scn  1 [59310,Orthocladiinae Diamesinae,Smreczinsky Staw,81_B_SME,406.93044425,81
41,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Ablabesmyia-81_B_SME-2_SmrS.scn  1 [61161,Fragmented hc,Smreczinsky Staw,81_B_SME,284.95314045000003,81
42,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Ablabesmyia-81_B_SME-2_SmrS.scn  1 [63487,Orthocladiinae Diamesinae,Smreczinsky Staw,81_B_SME,217.6517915,81
43,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Ablabesmyia-81_B_SME-2_SmrS.scn  1 [72073,Psectrocladius spp,Smreczinsky Staw,81_B_SME,442.42954690000005,81
56,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Chironomus anthracinus-81_B_SME-2_SmrS.scn  1 [21795,Chironomus spp,Smreczinsky Staw,81_B_SME,427.82527480000005,81
57,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Chironomus anthracinus-81_B_SME-2_SmrS.scn  1 [54241,Chironomus spp,Smreczinsky Staw,81_B_SME,434.21647335000006,81
58,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Chironomus anthracinus-81_B_SME-2_SmrS.scn  1 [57335,Chironomus spp,Smreczinsky Staw,81_B_SME,444.18250415000006,81
59,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Chironomus anthracinus-81_B_SME-2_SmrS.scn  1 [63917,Chironomus spp,Smreczinsky Staw,81_B_SME,550.42149635,81
