id,image,label,Lake,sample,m_majorAxis
1778,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [4866,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [4866,389.407013
800,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [5007,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5007,362.666992
4085,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-78_B_CzaSG 1.scn  1 [5052,Particles,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5052,86.460388
4163,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-78_B_CzaSG 1.scn  1 [5052,Pentaneurini spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5052,1252.729492
1779,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [5236,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5236,363.934692
1780,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [5374,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5374,1127.810791
801,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [6219,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6219,385.973694
1781,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [6501,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6501,645.158203
39,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\blurry\Zavrelimyia-78_B_CzaSG 1.scn  1 [6546,Pentaneurini spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6546,1181.7677
802,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [6886,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6886,351.208496
1782,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [6907,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6907,369.480865
1783,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [6968,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6968,393.732574
1784,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [7145,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [7145,1084.665405
1785,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [747,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [747,270.967529
1786,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [8070,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8070,685.795044
220,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-78_B_CzaSG 1.scn  1 [8252,Corynoneura spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8252,343.963074
2808,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Corynoneura arctica type-78_B_CzaSG 1.scn  1 [8252,Particles,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8252,89.151138
221,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-78_B_CzaSG 1.scn  1 [8966,Corynoneura spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8966,587.21991
1787,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [9840,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [9840,628.690918
110,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Stictochironomus-79_B_MOK-2.scn  1 [14959,Chironomus spp,Morskie Oko,79_B_MOK,486.9823
111,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Stictochironomus-79_B_MOK-2.scn  1 [19754,Chironomus spp,Morskie Oko,79_B_MOK,356.796661
112,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Stictochironomus-79_B_MOK-2.scn  1 [2404,Chironomus spp,Morskie Oko,79_B_MOK,757.827209
222,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-79_B_MOK-2.scn  1 [50144,Corynoneura spp,Morskie Oko,79_B_MOK,284.961517
223,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-79_B_MOK-2.scn  1 [58822,Corynoneura spp,Morskie Oko,79_B_MOK,221.990128
275,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [16152,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,1435.060303
304,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Microptendipes pedellus-79_B_MOK-2.scn  1 [54258,Fragmented hc,Morskie Oko,79_B_MOK,1098.564697
803,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [20183,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,510.355011
804,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [21424,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,455.371826
805,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [49256,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,858.368774
806,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [49629,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,385.442139
807,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [59459,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,702.311218
808,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [61954,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,318.785065
2832,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-79_B_MOK-2.scn  1 [15237,Particles,Morskie Oko,79_B_MOK,62.824627
2833,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-79_B_MOK-2.scn  1 [4875,Particles,Morskie Oko,79_B_MOK,63.774643
2834,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-79_B_MOK-2.scn  1 [4893,Particles,Morskie Oko,79_B_MOK,141.557205
4100,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Ablabesmyia-79_B_MOK-2.scn  1 [10496,Pentaneurini spp,Morskie Oko,79_B_MOK,1088.039063
4485,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra sp-79_B_MOK-2.scn  1 [63752,Fragmented hc,Morskie Oko,79_B_MOK,344.459381
4516,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-79_B_MOK-2.scn  1 [14034,Tanytarsus spp,Morskie Oko,79_B_MOK,700.467834
4585,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-79_B_MOK-2.scn  1 [1892,Micropsectra radialis,Morskie Oko,79_B_MOK,1034.393799
4661,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus penicillatus-79_B_MOK-2.scn  1 [63163,Tanytarsus spp,Morskie Oko,79_B_MOK,431.699921
4816,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus mendax-79_B_MOK-2.scn  1 [54696,Tanytarsus spp,Morskie Oko,79_B_MOK,370.901001
5583,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-79_B_MOK-2.scn  1 [12028,Tanytarsus lugens,Morskie Oko,79_B_MOK,700.982971
5664,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanztarsus lugens-79_B_MOK-2.scn  1 [18635,Tanytarsus lugens,Morskie Oko,79_B_MOK,605.675049
1997,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Cricotopus-79_B_MOK-2.scn  1 [20157,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,367.174591
2077,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [1486,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,359.050171
2078,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [4875,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,488.57959
2079,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [4893,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,585.651794
2080,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [53981,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,439.911835
2081,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [6330,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,761.371765
2082,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [67933,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,393.899963
2083,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [67933,Mandible,Morskie Oko,79_B_MOK,125.333191
2084,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [6906,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,510.825378
2085,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [8386,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,443.710205
2086,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [8663,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,568.829651
2121,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [10233,unsure,Morskie Oko,79_B_MOK,350.538757
2122,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [1656,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,367.920532
2123,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [19412,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,319.783813
2124,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [57272,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,429.389313
2125,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [61447,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,290.467285
2144,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [11272,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,291.71936
2145,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [12094,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,245.904465
2146,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [12786,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,331.287109
2147,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [13306,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,213.32637
2148,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [13306,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,210.032135
2149,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [14218,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,221.36113
2150,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [14242,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,189.290726
2151,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [15972,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,370.138123
2152,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [16747,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,214.370667
2153,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [16747,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,251.005295
2154,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [18563,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,442.581879
2155,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [21449,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,283.206818
2156,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [3844,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,239.308609
2157,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [4542,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,560.920532
2158,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [52466,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,394.531128
2159,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [5928,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,240.153717
2160,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [64987,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,364.394836
2161,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [7167,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,460.655121
2162,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [9579,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,401.169189
2191,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Limnophyes-79_B_MOK-2.scn  1 [18556,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,405.494904
2192,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Limnophyes-79_B_MOK-2.scn  1 [50594,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,365.775452
2258,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-79_B_MOK-2.scn  1 [1670,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,325.027771
4695,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [11169,Tanytarsus lugens,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [11169,532.690857
2701,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [12318,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [12318,604.959961
2702,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [13113,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [13113,502.916748
2703,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [14550,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [14550,465.004913
4642,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [15139,Tanypodinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [15139,522.841064
2704,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [15271,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [15271,819.254822
4757,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [15833,Micropsectra radialis,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [15833,617.301025
2705,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [3166,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3166,673.869324
3945,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [3317,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3317,126.508018
4696,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [3317,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3317,549.938538
4643,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [3509,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3509,386.325806
4697,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [38574,Tanytarsus spp,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38574,588.639771
321,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [38673,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38673,1246.077271
3708,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [38673,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38673,80.704056
3709,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Pseudodiamesa-8_B_Malizabie Javovove pliso.scn  2 [38673,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [38673,100.787277
956,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mandible\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [39201,Mandible,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [39201,322.402435
