id,image,label,sample,m_majorAxis
1997,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\3154-HIJ B7C1 37-38,Multiple,3154-HIJ B7C1 37-38,209.437561
2294,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Fragmented hc\5227-HIJ B7C1 71-72,Multiple,5227-HIJ B7C1 71-72,261.233643
2415,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Limnophyes-type\1218-HIJ B7C1 22-23 4ml_1.czi - ScanRegion16.jpg,Multiple,1218-HIJ B7C1 22-23 ,116.262222
2540,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus full\0462-HIJ B7C1 14-15,Multiple,0462-HIJ B7C1 14-15,192.293503
2555,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus full\1520-HIJ B7C1 27-28,Multiple,1520-HIJ B7C1 27-28,229.717453
2556,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus full\2061-HIJ B7C1 15-16,Multiple,2061-HIJ B7C1 15-16,209.856339
2564,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus full\2409-HIJ B7C1 30-31,Multiple,2409-HIJ B7C1 30-31,199.117325
2734,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\1174-HIJ B7C1 22-23 4ml.czi - ScanRegion18.jpg,Multiple,1174-HIJ B7C1 22-23 ,198.130173
2912,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Microtendipes pedellus half\2403-HIJ B7C1 30-31,Multiple,2403-HIJ B7C1 30-31,297.206543
3292,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0143-HIJ B7C1 11-12,Multiple,0143-HIJ B7C1 11-12,98.024002
3294,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0195-HIJ B7C1 11-12,Multiple,0195-HIJ B7C1 11-12,252.168747
3296,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0417-HIJ B7C1 14-15,Multiple,0417-HIJ B7C1 14-15,179.789246
3297,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0421-HIJ B7C1 14-15,Multiple,0421-HIJ B7C1 14-15,282.998474
3298,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0459-HIJ B7C1 14-15,Multiple,0459-HIJ B7C1 14-15,127.712624
3300,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0519-HIJ B7C1 14-15,Multiple,0519-HIJ B7C1 14-15,236.94075
3301,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0529-HIJ B7C1 14-15,Multiple,0529-HIJ B7C1 14-15,170.650436
3302,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0534-HIJ B7C1 14-15,Multiple,0534-HIJ B7C1 14-15,178.226242
3303,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0588-HIJ B7C1 17-18,Multiple,0588-HIJ B7C1 17-18,265.885925
3304,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0620-HIJ B7C1 17-18,Multiple,0620-HIJ B7C1 17-18,354.157532
3305,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0622-HIJ B7C1 17-18,Multiple,0622-HIJ B7C1 17-18,165.243332
3306,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0627-HIJ B7C1 17-18,Multiple,0627-HIJ B7C1 17-18,130.762833
3307,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0631-HIJ B7C1 17-18,Multiple,0631-HIJ B7C1 17-18,208.5802
3309,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0649-HIJ B7C1 17-18,Multiple,0649-HIJ B7C1 17-18,212.137695
3312,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0676-HIJ B7C1 17-18,Multiple,0676-HIJ B7C1 17-18,417.483063
3314,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0678-HIJ B7C1 17-18,Multiple,0678-HIJ B7C1 17-18,293.352386
3316,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0685-HIJ B7C1 17-18,Multiple,0685-HIJ B7C1 17-18,276.257477
3317,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0692-HIJ B7C1 17-18,Multiple,0692-HIJ B7C1 17-18,271.714996
3318,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0695-HIJ B7C1 17-18,Multiple,0695-HIJ B7C1 17-18,243.072998
3319,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0704-HIJ B7C1 17-18,Multiple,0704-HIJ B7C1 17-18,288.04657
3321,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0715-HIJ B7C1 17-18,Multiple,0715-HIJ B7C1 17-18,213.981323
3325,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0924-HIJ B7C1 20-21 .czi - ScanRegion12.jpg,Multiple,0924-HIJ B7C1 20-21 ,97.403946
3326,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0933-HIJ B7C1 20-21 .czi - ScanRegion13.jpg,Multiple,0933-HIJ B7C1 20-21 ,197.370285
3327,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0951-HIJ B7C1 20-21 .czi - ScanRegion4.jpg,Multiple,0951-HIJ B7C1 20-21 ,130.078094
3328,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\0977-HIJ B7C1 20-21 .czi - ScanRegion7.jpg,Multiple,0977-HIJ B7C1 20-21 ,100.430779
3329,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1032-HIJ B7C1 21-22 4ml.czi - ScanRegion15.jpg,Multiple,1032-HIJ B7C1 21-22 ,186.761887
3330,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1033-HIJ B7C1 21-22 4ml.czi - ScanRegion15.jpg,Multiple,1033-HIJ B7C1 21-22 ,243.580627
3331,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1038-HIJ B7C1 21-22 4ml.czi - ScanRegion15.jpg,Multiple,1038-HIJ B7C1 21-22 ,170.139664
3332,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1040-HIJ B7C1 21-22 4ml.czi - ScanRegion15.jpg,Multiple,1040-HIJ B7C1 21-22 ,189.16925
3333,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1052-HIJ B7C1 21-22 4ml.czi - ScanRegion18.jpg,Multiple,1052-HIJ B7C1 21-22 ,195.340637
3337,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1061-HIJ B7C1 21-22 4ml.czi - ScanRegion18.jpg,Multiple,1061-HIJ B7C1 21-22 ,191.927094
3338,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1064-HIJ B7C1 21-22 4ml.czi - ScanRegion18.jpg,Multiple,1064-HIJ B7C1 21-22 ,240.657745
3339,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1068-HIJ B7C1 21-22 4ml.czi - ScanRegion19.jpg,Multiple,1068-HIJ B7C1 21-22 ,217.24646
3341,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1091-HIJ B7C1 21-22 4ml.czi - ScanRegion5.jpg,Multiple,1091-HIJ B7C1 21-22 ,286.021027
3342,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1092-HIJ B7C1 21-22 4ml.czi - ScanRegion5.jpg,Multiple,1092-HIJ B7C1 21-22 ,437.967743
3343,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1100-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Multiple,1100-HIJ B7C1 21-22 ,205.133255
3344,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1110-HIJ B7C1 21-22 4ml.czi - ScanRegion7.jpg,Multiple,1110-HIJ B7C1 21-22 ,355.490051
3345,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1137-HIJ B7C1 22-23 4ml.czi - ScanRegion15.jpg,Multiple,1137-HIJ B7C1 22-23 ,174.661469
3346,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1146-HIJ B7C1 22-23 4ml.czi - ScanRegion16.jpg,Multiple,1146-HIJ B7C1 22-23 ,129.791656
3347,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1158-HIJ B7C1 22-23 4ml.czi - ScanRegion17.jpg,Multiple,1158-HIJ B7C1 22-23 ,183.369537
3348,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1171-HIJ B7C1 22-23 4ml.czi - ScanRegion18.jpg,Multiple,1171-HIJ B7C1 22-23 ,137.938766
3349,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1173-HIJ B7C1 22-23 4ml.czi - ScanRegion18.jpg,Multiple,1173-HIJ B7C1 22-23 ,183.030685
3351,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1177-HIJ B7C1 22-23 4ml.czi - ScanRegion19.jpg,Multiple,1177-HIJ B7C1 22-23 ,168.769318
3353,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1183-HIJ B7C1 22-23 4ml.czi - ScanRegion19.jpg,Multiple,1183-HIJ B7C1 22-23 ,147.562012
3355,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1204-HIJ B7C1 22-23 4ml.czi - ScanRegion6.jpg,Multiple,1204-HIJ B7C1 22-23 ,272.205872
3356,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1205-HIJ B7C1 22-23 4ml.czi - ScanRegion6.jpg,Multiple,1205-HIJ B7C1 22-23 ,179.783691
3357,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1213-HIJ B7C1 22-23 4ml_1.czi - ScanRegion16.jpg,Multiple,1213-HIJ B7C1 22-23 ,133.091629
3358,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1225-HIJ B7C1 22-23 4ml_1.czi - ScanRegion18.jpg,Multiple,1225-HIJ B7C1 22-23 ,241.093582
3359,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1240-HIJ B7C1 22-23 4ml_1.czi - ScanRegion1.jpg,Multiple,1240-HIJ B7C1 22-23 ,347.329865
3360,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1254-HIJ B7C1 22-23 4ml_2.czi - ScanRegion1.jpg,Multiple,1254-HIJ B7C1 22-23 ,156.394226
3361,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1256-HIJ B7C1 22-23 4ml_2.czi - ScanRegion1.jpg,Multiple,1256-HIJ B7C1 22-23 ,201.897614
3362,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1264-HIJ B7C1 22-23 4ml_2.czi - ScanRegion2.jpg,Multiple,1264-HIJ B7C1 22-23 ,197.582825
3363,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1265-HIJ B7C1 22-23 4ml_2.czi - ScanRegion2.jpg,Multiple,1265-HIJ B7C1 22-23 ,263.32843
3365,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1273-HIJ B7C1 22-23 4ml_2.czi - ScanRegion3.jpg,Multiple,1273-HIJ B7C1 22-23 ,115.470329
3366,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1280-HIJ B7C1 22-23 4ml_2.czi - ScanRegion3.jpg,Multiple,1280-HIJ B7C1 22-23 ,310.622345
3368,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1296-HIJ B7C1 22-23 4ml_2.czi - ScanRegion5.jpg,Multiple,1296-HIJ B7C1 22-23 ,120.555969
3369,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1298-HIJ B7C1 22-23 4ml_2.czi - ScanRegion5.jpg,Multiple,1298-HIJ B7C1 22-23 ,306.899597
3370,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1305-HIJ B7C1 22-23 4ml_3.czi - ScanRegion4.jpg,Multiple,1305-HIJ B7C1 22-23 ,209.17334
3371,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1311-HIJ B7C1 22-23 4ml_3.czi - ScanRegion4.jpg,Multiple,1311-HIJ B7C1 22-23 ,206.018173
3372,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1332-HIJ B7C1 26-27 4ml.czi - ScanRegion18.jpg,Multiple,1332-HIJ B7C1 26-27 ,178.031967
3374,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1433-HIJ B7C1 27-28,Multiple,1433-HIJ B7C1 27-28,293.077545
3375,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1436-HIJ B7C1 27-28,Multiple,1436-HIJ B7C1 27-28,583.432373
3380,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1516-HIJ B7C1 27-28,Multiple,1516-HIJ B7C1 27-28,247.790268
3381,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1518-HIJ B7C1 27-28,Multiple,1518-HIJ B7C1 27-28,199.621597
3383,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1536-HIJ B7C1 27-28,Multiple,1536-HIJ B7C1 27-28,317.435486
3384,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1537-HIJ B7C1 27-28,Multiple,1537-HIJ B7C1 27-28,665.741333
3385,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1546-HIJ B7C1 27-28,Multiple,1546-HIJ B7C1 27-28,229.714401
3387,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1563-HIJ B7C1 27-28,Multiple,1563-HIJ B7C1 27-28,258.351379
3388,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1567-HIJ B7C1 27-28,Multiple,1567-HIJ B7C1 27-28,224.336761
3390,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1582-HIJ B7C1 27-28,Multiple,1582-HIJ B7C1 27-28,488.35434
3391,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1591-HIJ B7C1 27-28,Multiple,1591-HIJ B7C1 27-28,348.354431
3392,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1594-HIJ B7C1 27-28,Multiple,1594-HIJ B7C1 27-28,289.664276
3395,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1616-HIJ B7C1 27-28,Multiple,1616-HIJ B7C1 27-28,269.371765
3401,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1970-HIJ B7C1 8-9,Multiple,1970-HIJ B7C1 8-9,117.376038
3402,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\1973-HIJ B7C1 8-9,Multiple,1973-HIJ B7C1 8-9,171.192657
3403,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2049-HIJ B7C1 15-16,Multiple,2049-HIJ B7C1 15-16,119.615791
3404,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2066-HIJ B7C1 15-16,Multiple,2066-HIJ B7C1 15-16,146.066391
3405,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2078-HIJ B7C1 15-16,Multiple,2078-HIJ B7C1 15-16,177.49324
3406,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2084-HIJ B7C1 15-16,Multiple,2084-HIJ B7C1 15-16,193.964966
3410,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2107-HIJ B7C1 15-16,Multiple,2107-HIJ B7C1 15-16,152.803589
3411,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2110-HIJ B7C1 15-16,Multiple,2110-HIJ B7C1 15-16,147.961777
3412,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2135-HIJ B7C1 24-25 4.25ml.czi - ScanRegion14.jpg,Multiple,2135-HIJ B7C1 24-25,104.957634
3416,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2158-HIJ B7C1 24-25 4.25ml.czi - ScanRegion6.jpg,Multiple,2135-HIJ B7C1 24-25,247.77774
3417,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2163-HIJ B7C1 24-25 4.25ml.czi - ScanRegion6.jpg,Multiple,2135-HIJ B7C1 24-25,118.504677
3418,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2176-HIJ B7C1 24-25 4.25ml.czi - ScanRegion8.jpg,Multiple,2135-HIJ B7C1 24-25,249.978455
3420,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2223-HIJ B7C1 25-26 _1.czi - ScanRegion5.jpg,Multiple,2223-HIJ B7C1 25-26 ,173.691895
3422,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2420-HIJ B7C1 30-31,Multiple,2420-HIJ B7C1 30-31,208.793228
3424,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2453-HIJ B7C1 31-32,Multiple,2453-HIJ B7C1 31-32,238.56781
3425,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2455-HIJ B7C1 31-32,Multiple,2455-HIJ B7C1 31-32,219.63179
3426,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2457-HIJ B7C1 31-32,Multiple,2457-HIJ B7C1 31-32,60.13998
3428,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2491-HIJ B7C1 31-32,Multiple,2491-HIJ B7C1 31-32,160.225555
3429,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2496-HIJ B7C1 31-32,Multiple,2496-HIJ B7C1 31-32,77.485374
3430,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2514-HIJ B7C1 31-32,Multiple,2514-HIJ B7C1 31-32,201.148117
3432,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2519-HIJ B7C1 31-32,Multiple,2519-HIJ B7C1 31-32,263.222534
3433,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2566-HIJ B7C1 31-32_1.czi - ScanRegion6.jpg,Multiple,2566-HIJ B7C1 31-32,124.03479
3435,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2576-HIJ B7C1 32-33,Multiple,2576-HIJ B7C1 32-33,139.805557
3437,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2593-HIJ B7C1 32-33,Multiple,2593-HIJ B7C1 32-33,217.893814
3438,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2594-HIJ B7C1 32-33,Multiple,2594-HIJ B7C1 32-33,90.447678
3439,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2599-HIJ B7C1 32-33,Multiple,2599-HIJ B7C1 32-33,145.725815
3440,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2621-HIJ B7C1 32-33,Multiple,2621-HIJ B7C1 32-33,126.545021
3441,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2703-HIJ B7C1 33-34,Multiple,2703-HIJ B7C1 33-34,166.811462
3442,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2731-HIJ B7C1 34-35,Multiple,2731-HIJ B7C1 34-35,180.159973
3443,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2744-HIJ B7C1 34-35,Multiple,2744-HIJ B7C1 34-35,238.85466
3446,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2758-HIJ B7C1 34-35,Multiple,2758-HIJ B7C1 34-35,173.117249
3449,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2801-HIJ B7C1 34-35,Multiple,2801-HIJ B7C1 34-35,394.815033
3450,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2810-HIJ B7C1 34-35,Multiple,2810-HIJ B7C1 34-35,126.398201
3451,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2811-HIJ B7C1 34-35,Multiple,2811-HIJ B7C1 34-35,351.751312
3452,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2828-HIJ B7C1 34-35,Multiple,2828-HIJ B7C1 34-35,292.75473
3454,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2845-HIJ B7C1 34-35.czi - ScanRegion12.jpg,Multiple,2845-HIJ B7C1 34-35,269.527069
3455,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2855-HIJ B7C1 34-35.czi - ScanRegion15.jpg,Multiple,2855-HIJ B7C1 34-35,250.641907
3456,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2859-HIJ B7C1 34-35.czi - ScanRegion15.jpg,Multiple,2859-HIJ B7C1 34-35,116.251488
3459,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2864-HIJ B7C1 34-35.czi - ScanRegion16.jpg,Multiple,2864-HIJ B7C1 34-35,163.164139
3461,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\2924-HIJ B7C1 34-35_1.czi - ScanRegion8.jpg,Multiple,2924-HIJ B7C1 34-35,240.885056
3466,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3077-HIJ B7C1 37-38,Multiple,3077-HIJ B7C1 37-38,221.941391
3467,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3079-HIJ B7C1 37-38,Multiple,3079-HIJ B7C1 37-38,204.064972
3468,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3088-HIJ B7C1 37-38,Multiple,3088-HIJ B7C1 37-38,260.015198
3469,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3097-HIJ B7C1 37-38,Multiple,3097-HIJ B7C1 37-38,230.980377
3471,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3173-HIJ B7C1 37-38,Multiple,3173-HIJ B7C1 37-38,403.025665
3472,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3204-HIJ B7C1 37-38,Multiple,3204-HIJ B7C1 37-38,211.229797
3473,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3207-HIJ B7C1 37-38,Multiple,3207-HIJ B7C1 37-38,387.3255
3474,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3208-HIJ B7C1 37-38,Multiple,3208-HIJ B7C1 37-38,269.642426
3476,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3287-HIJ B7C1 39-40,Multiple,3287-HIJ B7C1 39-40,183.209564
3477,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3320-HIJ B7C1 39-40,Multiple,3320-HIJ B7C1 39-40,196.701141
3478,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3327-HIJ B7C1 39-40,Multiple,3327-HIJ B7C1 39-40,308.320374
3480,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3337-HIJ B7C1 39-40,Multiple,3337-HIJ B7C1 39-40,238.575531
3481,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3340-HIJ B7C1 39-40,Multiple,3340-HIJ B7C1 39-40,197.076202
3511,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\3971-HIJ B7C1 51-52.czi - ScanRegion3.jpg,Multiple,3971-HIJ B7C1 51-52,224.144424
3513,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\4240-HIJ B7C1 57-58,Multiple,4240-HIJ B7C1 57-58,253.439636
3518,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\4413-HIJ B7C1 60-61,Multiple,4413-HIJ B7C1 60-61,145.913895
3519,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\4415-HIJ B7C1 60-61,Multiple,4415-HIJ B7C1 60-61,88.057602
3521,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\4461-HIJ B7C1 60-61,Multiple,4461-HIJ B7C1 60-61,110.463821
3528,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\4748-HIJ B7C1 66-67,Multiple,4748-HIJ B7C1 66-67,225.403915
3532,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\4910-HIJ B7C1 69-70,Multiple,4910-HIJ B7C1 69-70,247.25708
3539,D:\insectPtemp_repo\images\Hijkermeer\images_20250717_210044\Multiple\5101-HIJ B7C1 71-72,Multiple,5101-HIJ B7C1 71-72,228.124329
